大学英文名称,学位,专业英文名称,所属院系,招生网址,专业网址,申请费减免,判断状态,有效回答数,总回答数,Response 1 分类,Response 2 分类,Response 3 分类
"University of California, Santa Barbara",MA,Mathematics  ,文理学院,https://www.graddiv.ucsb.edu/graduate-programs/departments/mathematics,https://www.math.ucsb.edu/graduate/masters,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of California, Santa Barbara",MA/PhD,Mathematics  ,文理学院,https://www.graddiv.ucsb.edu/graduate-programs/departments/mathematics,https://www.math.ucsb.edu/graduate/phd,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
"University of California, Santa Barbara",PHD,Mathematics  ,文理学院,https://www.graddiv.ucsb.edu/graduate-programs/departments/mathematics,https://www.math.ucsb.edu/graduate/phd,applicable,所有2个有效回答一致,2,3,applicable,invalid,applicable
New York University,MS,Mathematics,文理研究生院,https://gsas.nyu.edu/admissions/arc/programs/mathematics.html,https://math.nyu.edu/dynamic/graduate/ms-gsas/ms-mathematics/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
New York University,MS,Mathematics,文理研究生院,https://gsas.nyu.edu/admissions/arc/programs/mathematics.html,https://math.nyu.edu/dynamic/graduate/ms-gsas/ms-mathematics/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
New York University,MS,Mathematics,文理研究生院,https://gsas.nyu.edu/admissions/arc/programs/mathematics.html,https://math.nyu.edu/dynamic/graduate/ms-gsas/ms-mathematics/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
New York University,Ph.D,Mathematics,文理研究生院,https://gsas.nyu.edu/admissions/arc/programs/mathematics.html,https://math.nyu.edu/dynamic/graduate/phd-mathematics/overview/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
New York University,Ph.D,Mathematics-Atmosphere Ocean Science,文理研究生院,https://gsas.nyu.edu/admissions/arc/programs/mathematics.html,https://caos.cims.nyu.edu/dynamic/phd-program/overview/,applicable,只有一个有效回答,1,3,applicable,invalid,invalid
New York University,MS,Mathematics,工程学院,https://engineering.nyu.edu/admissions/graduate/apply/requirements,https://engineering.nyu.edu/academics/programs/mathematics-ms,applicable,所有2个有效回答一致,2,3,applicable,invalid,applicable
"University of Wisconsin, Madison",MA,Mathematics,文理学院,https://guide.wisc.edu/graduate/mathematics/mathematics-ma/mathematics-foundations-advanced-studies-ma/#admissionstext,https://math.wisc.edu/graduate/master-of-arts-foundation-of-studies/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Wisconsin, Madison",MA,Mathematics,文理学院,https://guide.wisc.edu/graduate/mathematics/mathematics-ma/mathematics-foundations-advanced-studies-ma/#admissionstext,https://math.wisc.edu/graduate/master-of-arts-foundation-of-studies/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Wisconsin, Madison",PHD,Mathematics,文理学院,https://guide.wisc.edu/graduate/mathematics/mathematics-phd/#admissionstext,https://math.wisc.edu/graduate/phd-program/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Illinois, Urbana-Champaign",PHD,Mathematics,文理学院,https://math.illinois.edu/admissions/graduate-admissions/apply-phd-program,https://math.illinois.edu/academics/graduate-program-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Illinois, Urbana-Champaign",PHD,Mathematics:Actuarial Science & Risk Analytics ,文理学院,https://math.illinois.edu/admissions/graduate-admissions/apply-phd-program,https://math.illinois.edu/academics/graduate-program-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Illinois, Urbana-Champaign",MMS,Master's of Mathematical Sciences ,文理学院,https://math.illinois.edu/admissions/graduate-admissions/apply-ms-programs,https://math.illinois.edu/academics/graduate-program-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Illinois, Urbana-Champaign",MS,"Applied Mathematics, MS",文理学院,https://math.illinois.edu/admissions/graduate-admissions/apply-ms-programs,https://math.illinois.edu/academics/graduate-program-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Boston College,Ph.D.,Mathematics,文理学院,https://www.bc.edu/content/bc-web/schools/morrissey/graduate/admission.html#requirements,https://www.bc.edu/content/bc-web/schools/morrissey/departments/math/graduate.html,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
University of Washington,MS,Applied Mathematics (MS),文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-AMATH-00-25,https://amath.washington.edu/masters-programs,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Washington,MS,Master of Science in Applied and Computational Mathematics,文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-AMATH-15-25,https://amath.washington.edu/masters-programs,applicable,所有2个有效回答一致,2,2,invalid,applicable,applicable
University of Washington,PHD,Applied Mathematics (PhD),文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-AMATH-00-41,https://amath.washington.edu/phd-program,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Washington,PHD,"Ph.D., Applied Mathematics: Advanced Data Science",文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-AMATH-00-41,https://amath.washington.edu/phd-program,applicable,所有2个有效回答一致,2,2,invalid,applicable,applicable
University of Washington,MA,Mathematics (MA) ,文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-MATH-00-25,https://math.washington.edu/graduate-program,,所有回答无效,0,0,invalid,invalid,invalid
University of Washington,MS,Mathematics (MS) ,文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-MATH-00-25,https://math.washington.edu/graduate-program,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Washington,PHD,Mathematics (PhD) ,文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-MATH-00-30,https://math.washington.edu/graduate-program,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
University of Washington,PHD,Mathematics (PhD) —Data Science Option,文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-MATH-00-30,https://math.washington.edu/graduate-program,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
"Rutgers University, New Brunswick",MS,Mathematics,文理学院,https://grad.admissions.rutgers.edu/GraduateProgram/Detail.aspx?id=a501U0000004gG0QAI,https://www.math.rutgers.edu/academics/graduate-program/program-description,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Rutgers University, New Brunswick",MS,Mathematics,文理学院,https://grad.admissions.rutgers.edu/GraduateProgram/Detail.aspx?id=a501U0000004gG0QAI,https://www.math.rutgers.edu/academics/graduate-program/program-description,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Rutgers University, New Brunswick",PHD,Mathematics,文理学院,https://grad.admissions.rutgers.edu/GraduateProgram/Detail.aspx?id=a501U0000004gFfQAI,https://www.math.rutgers.edu/academics/graduate-program/program-description,applicable,所有2个有效回答一致,2,2,invalid,applicable,applicable
Tufts University,MS,Mathematics,文理学院,https://asegrad.tufts.edu/program/mathematics-masters,https://math.tufts.edu/academics/graduate-programs/ms-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Tufts University,PHD,Mathematics,文理学院,https://asegrad.tufts.edu/program/mathematics-doctorate,https://math.tufts.edu/academics/graduate-programs/phd-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Boston University,MA,mathematics,艺术与科学学院,https://www.bu.edu/math/ma-in-mathematics/,https://www.bu.edu/math/graduate/graduate-degree-programs/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Boston University,Ph.D,mathematics,艺术与科学学院,https://www.bu.edu/math/phd-in-mathematics/,https://www.bu.edu/math/graduate/graduate-degree-programs/,applicable,所有2个有效回答一致,2,3,applicable,invalid,applicable
"Ohio State University, Columbus",PHD,Mathematics,文理学院,https://gpadmissions.osu.edu/programs/program.aspx?prog=0129#&&tab=apply,https://math.osu.edu/grad/future/phd,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Purdue University, West Lafayette",MS,Mathematics,理学院,https://www.purdue.edu/academics/ogsps/prospective/gradrequirements/westlafayette/math.html,https://www.math.purdue.edu/academic/grad/index.html,,所有回答无效,0,3,invalid,invalid,invalid
"Purdue University, West Lafayette",PHD,Mathematics,理学院,https://www.purdue.edu/academics/ogsps/prospective/gradrequirements/westlafayette/math.html,https://www.math.purdue.edu/academic/grad/index.html,applicable,所有2个有效回答一致,2,3,applicable,invalid,applicable
"Purdue University, West Lafayette",PHD,Mathematical and Computational Psychology,健康与人文科学学院,https://www.purdue.edu/academics/ogsps/prospective/gradrequirements/westlafayette/mcps.html,https://hhs.purdue.edu/graduate-programs/mathematical-and-computational-psychology/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Maryland, College Park",MS,Applied Mathematics,计算机、数学与自然科学学院,https://gradschool.umd.edu/computermathematicalnatural-sciences/amsc,https://amsc.umd.edu/academics/program-concentrations.html,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
"University of Maryland, College Park",PhD,Applied Mathematics,计算机、数学与自然科学学院,https://gradschool.umd.edu/computermathematicalnatural-sciences/amsc,https://amsc.umd.edu/academics/program-concentrations.html,applicable,只有一个有效回答,1,3,invalid,applicable,invalid
"University of Maryland, College Park",PhD,Mathematics,计算机、数学与自然科学学院,https://gradschool.umd.edu/computermathematicalnatural-sciences/math,https://www-math.umd.edu/graduate/prospective-students/general-information.html,applicable,只有一个有效回答,1,3,applicable,invalid,invalid
"Texas A&M University, College Station",Ph.D, Mathematics,文理学院,https://www.math.tamu.edu/graduate/phd/appinfo-phd.html,https://www.math.tamu.edu/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Texas A&M University, College Station",Ph.D, Mathematics,文理学院,https://www.math.tamu.edu/graduate/phd/appinfo-phd.html,https://www.math.tamu.edu/graduate/,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
"Texas A&M University, College Station",MS, Mathematics：Teaching track,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Texas A&M University, College Station",MS, Mathematics：Teaching track,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Texas A&M University, College Station",MS, Mathematics,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Texas A&M University, College Station",MS,Computational Math,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,applicable,所有2个有效回答一致,2,2,applicable,applicable,invalid
"Texas A&M University, College Station",MS,Industrial Math,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Texas A&M University, College Station",MS,Math Biology,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,applicable,只有一个有效回答,1,3,invalid,applicable,invalid
"Texas A&M University, College Station",MS, Mathematics,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Texas A&M University, College Station",MS,Computational Math,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Texas A&M University, College Station",MS,Industrial Math,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Texas A&M University, College Station",MS,Math Biology,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Virginia Tech,PHD,Mathematics,理学院,https://math.vt.edu/grad-math/grad-app-guidelines.html,https://math.vt.edu/grad-math.html,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
Virginia Tech,MS,Mathematics ,理学院,https://math.vt.edu/grad-math/grad-app-guidelines.html,https://math.vt.edu/grad-math.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Lehigh University,Ph.D,Mathematics,文理学院,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Lehigh University,MS,Mathematics,文理学院,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Lehigh University,MS,Applied Mathematics,文理学院,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
Lehigh University,Ph.D,Applied Mathematics,文理学院,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,not applicable,只有一个有效回答,1,3,invalid,invalid,not_applicable
University of Rochester,Ph.D,Mathematics,文理学院,https://www.sas.rochester.edu/mth/graduate/apply.html,https://www.sas.rochester.edu/mth/graduate/index.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Wake Forest University,MA, Mathematics (MA),文理研究生院,https://math.wfu.edu/prospective-students/,https://math.wfu.edu/grad-program-description/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Georgia,MA,Mathematics,文理学院,https://www.math.uga.edu/how-apply,https://www.math.uga.edu/ma-degree-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Georgia,PHD,Mathematics,文理学院,https://www.math.uga.edu/how-apply,https://www.math.uga.edu/phd-degree-mathematics,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Georgia,MS,Master of Applied Mathematical Sciences,文理学院,https://www.math.uga.edu/how-apply,https://www.math.uga.edu/master-applied-mathematical-sciences-mams,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Northeastern University（Boston）,PHD,Math ,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://cos.northeastern.edu/connected-science-community-and-mathematics-phd-program/,,"平票: {'applicable': 1, 'not_applicable': 1}",2,3,invalid,applicable,not_applicable
Northeastern University（Boston）,MS,Applied Math,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://cos.northeastern.edu/master-of-science-applied-mathematics/,,所有回答无效,0,3,invalid,invalid,invalid
Northeastern University（Boston）,MS,Applied Math,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://cos.northeastern.edu/master-of-science-applied-mathematics/,,所有回答无效,0,3,invalid,invalid,invalid
Northeastern University（Boston）,MS,Math ,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://catalog.northeastern.edu/graduate/science/mathematics/mathematics-ms/,not applicable,只有一个有效回答,1,3,not_applicable,invalid,invalid
Northeastern University（Boston）,MS,Math ,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://catalog.northeastern.edu/graduate/science/mathematics/mathematics-ms/,,所有回答无效,0,3,invalid,invalid,invalid
Northeastern University（Boston）,MS,Math  Operations Research,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://catalog.northeastern.edu/graduate/science/mathematics/msor/,applicable,只有一个有效回答,1,3,invalid,invalid,applicable
Northeastern University（Boston）,MS,Math  Operations Research,科学学院,https://cos.northeastern.edu/admissions/graduate-programs/how-to-apply/,https://catalog.northeastern.edu/graduate/science/mathematics/msor/,,所有回答无效,0,3,invalid,invalid,invalid
Northeastern University（Boston）,硕士预科项目,Applied Mathematics（College of Science）,Global Pathways项目,https://international.northeastern.edu/global-pathways/how-to-apply/,https://international.northeastern.edu/global-pathways/program/applied-mathematics/,,所有回答无效,0,3,invalid,invalid,invalid
Northeastern University（Boston）,硕士预科项目,Applied Mathematics（College of Science）,Global Pathways项目,https://international.northeastern.edu/global-pathways/how-to-apply/,https://international.northeastern.edu/global-pathways/program/applied-mathematics/,,所有回答无效,0,3,invalid,invalid,invalid
Northeastern University（Boston）,硕士预科项目,Operations Research: Mathematics（College of Science）,Global Pathways项目,https://international.northeastern.edu/global-pathways/how-to-apply/,https://international.northeastern.edu/global-pathways/program/operations-research-mathematics/,applicable,只有一个有效回答,1,3,applicable,invalid,invalid
Northeastern University（Boston）,硕士预科项目,Operations Research: Mathematics（College of Science）,Global Pathways项目,https://international.northeastern.edu/global-pathways/how-to-apply/,https://international.northeastern.edu/global-pathways/program/operations-research-mathematics/,applicable,只有一个有效回答,1,3,applicable,invalid,invalid
Florida State University,PHD,Pure Mathematics ,文理学院,https://www.math.fsu.edu/apply/,https://www.math.fsu.edu/graduate-general-info/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Florida State University,MS,Pure Mathematics ,文理学院,https://www.math.fsu.edu/apply/,https://www.math.fsu.edu/graduate-general-info/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Florida State University,PHD,Applied & Computational Mathematics,文理学院,https://www.math.fsu.edu/apply/,https://www.math.fsu.edu/graduate-general-info/,applicable,所有2个有效回答一致,2,3,invalid,applicable,applicable
Florida State University,MS,Mathematics,文理学院,https://www.math.fsu.edu/apply/,https://www.math.fsu.edu/graduate-general-info/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Florida State University,MS,Mathematical Statistics,文理学院,https://stat.fsu.edu/graduate-program/admissions,https://stat.fsu.edu/graduate-program/master-science-degree,,所有回答无效,0,3,invalid,invalid,invalid
Florida State University,MS,Mathematical Statistics,文理学院,https://stat.fsu.edu/graduate-program/admissions,https://stat.fsu.edu/graduate-program/master-science-degree,,所有回答无效,0,3,invalid,invalid,invalid
Case Western Reserve University,MS ,Mathematics,文理学院,https://mathstats.case.edu/admission/,https://case.edu/programs/mathematics-ms,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
Case Western Reserve University,PhD,Mathematics,文理学院,https://mathstats.case.edu/admission/,https://case.edu/programs/mathematics-phd,,所有回答无效,0,3,invalid,invalid,invalid
Case Western Reserve University,Ph.D,Applied Mathematics,文理学院,https://mathstats.case.edu/admission/,https://case.edu/programs/applied-mathematics-phd,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Case Western Reserve University,MS,Applied Mathematics,文理学院,https://mathstats.case.edu/admission/,https://case.edu/programs/applied-mathematics-ms,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Minnesota, Twin Cities",PHD,Mathematics Ph.D.,理工学院,https://cse.umn.edu/math/doctoral-admissions,https://cse.umn.edu/math/phd-program,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of Minnesota, Twin Cities",MS,MS Mathematics: Data Science,理工学院,https://cse.umn.edu/math/masters-admissions,https://cse.umn.edu/math/masters-programs,not applicable,所有3个有效回答一致,3,3,not_applicable,not_applicable,not_applicable
"University of Minnesota, Twin Cities",MS,MS Mathematics: Industrial and Applied Mathematics,理工学院,https://cse.umn.edu/math/masters-admissions,https://cse.umn.edu/math/masters-programs,not applicable,所有3个有效回答一致,3,3,not_applicable,not_applicable,not_applicable
"University of Minnesota, Twin Cities",MS,MS Mathematics: Math Education ,理工学院,https://cse.umn.edu/math/masters-admissions,https://cse.umn.edu/math/masters-programs,not applicable,所有3个有效回答一致,3,3,not_applicable,not_applicable,not_applicable
"University of Minnesota, Twin Cities",MS,MS Mathematics,理工学院,https://cse.umn.edu/math/masters-admissions,https://cse.umn.edu/math/masters-programs,not applicable,所有3个有效回答一致,3,3,not_applicable,not_applicable,not_applicable
College of William & Mary,MS,Applied Science—Applied Mathematics,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
College of William & Mary,MS,Applied Science—Mathematical and Computational Biology,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
College of William & Mary,Ph.D,Applied Science—Applied Mathematics,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
College of William & Mary,Ph.D,Applied Science—Mathematical and Computational Biology,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
College of William & Mary,MS,Applied Science—Applied Mathematics,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,applicable,所有2个有效回答一致,2,3,applicable,invalid,applicable
College of William & Mary,MS,Applied Science—Mathematical and Computational Biology,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,applicable,所有2个有效回答一致,2,3,invalid,applicable,applicable
College of William & Mary,Ph.D,Applied Science—Applied Mathematics,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,applicable,所有2个有效回答一致,2,2,applicable,applicable,invalid
College of William & Mary,Ph.D,Applied Science—Mathematical and Computational Biology,文理学院,https://www.wm.edu/as/appliedscience/graduateprogram/admission/,https://www.wm.edu/as/appliedscience/graduateprogram/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
University of Connecticut,M.S.,Mathematics,文理学院,https://math.uconn.edu/degree-programs/graduate/admissions/,https://math.uconn.edu/degree-programs/graduate/m-s-in-mathematics/,applicable,只有一个有效回答,1,2,invalid,invalid,applicable
University of Connecticut,Ph.D.,Mathematics,文理学院,https://math.uconn.edu/degree-programs/graduate/admissions/,https://math.uconn.edu/degree-programs/graduate/ph-d-in-mathematics/,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
"Stony Brook University, SUNY",PHD,Mathematics,文理学院,https://www.math.stonybrook.edu/applying-phd-program,https://www.math.stonybrook.edu/phd-requirements,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Stony Brook University, SUNY",MA,Mathematics,文理学院,https://www.math.stonybrook.edu/master-arts-degree-professional-option,https://www.math.stonybrook.edu/master-arts-degree-professional-option,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Stony Brook University, SUNY",MS,Computational Applied Mathematics  ,工程与应用科学学院,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Stony Brook University, SUNY",PHD,Computational Applied Mathematics  ,工程与应用科学学院,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Stony Brook University, SUNY",MS,Computational Applied Mathematics  ,工程与应用科学学院,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Stony Brook University, SUNY",PHD,Computational Applied Mathematics  ,工程与应用科学学院,https://www.stonybrook.edu/commcms/ams/graduate/_resources/applying-to-the-AMS-grad-program.php,https://www.stonybrook.edu/commcms/ams/graduate/cam/index.php,applicable,所有2个有效回答一致,2,3,invalid,applicable,applicable
"North Carolina State University, Raleigh",MS,Applied Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"North Carolina State University, Raleigh",MS,Applied Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"North Carolina State University, Raleigh",MS,Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,applicable,所有2个有效回答一致,2,3,applicable,applicable,invalid
"North Carolina State University, Raleigh",MS,Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/m-s-programs/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"North Carolina State University, Raleigh",PHD,Applied Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"North Carolina State University, Raleigh",PHD,Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,applicable,所有2个有效回答一致,2,3,invalid,applicable,applicable
"North Carolina State University, Raleigh",PHD,Computational Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"North Carolina State University, Raleigh",PHD,Interdisciplinary Mathematics,科学学院,https://math.sciences.ncsu.edu/graduate/how-to-apply/,https://math.sciences.ncsu.edu/graduate/ph-d-programs/,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"Pennsylvania State University, University Park",PHD,Mathematics ,科学学院,https://science.psu.edu/math/graduate/admission/requirements,https://science.psu.edu/math/graduate/phd-program,applicable,Majority vote: 2/3,3,3,not_applicable,applicable,applicable
Brandeis University,Ph.D,Mathematics,文理研究生院,https://www.brandeis.edu/gsas/programs/math.html,https://www.brandeis.edu/mathematics/graduate/index.html,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Brandeis University,MA/MS,Mathematics,文理研究生院,https://www.brandeis.edu/gsas/programs/math.html,https://www.brandeis.edu/mathematics/graduate/index.html,applicable,所有2个有效回答一致,2,3,invalid,applicable,applicable
"University of California, Merced",MS,Applied Mathematics,自然科学学院,https://uc-merced.foleon.com/grad-division/appliedmath/applying,https://appliedmath.ucmerced.edu/academics/graduate-studies,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
"University of California, Merced",Ph.D.,Applied Mathematics,自然科学学院,https://uc-merced.foleon.com/grad-division/appliedmath/applying,https://appliedmath.ucmerced.edu/academics/graduate-studies,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Rensselaer Polytechnic Institute,Ph.D,Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/phd,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Rensselaer Polytechnic Institute,Ph.D,Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/phd,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
Rensselaer Polytechnic Institute,MS,Mathematics,科学学院,https://admissions.rpi.edu/graduate/masters-and-phd-applicants,https://science.rpi.edu/mathematical-sciences/programs/graduate/ms,applicable,所有3个有效回答一致,3,3,applicable,applicable,applicable
