大学英文名称,学位,专业英文名称,所属院系,招生网址,专业网址,课程网址,处理状态,有效URL数量,置信度分数,发现课程编号
University of Florida,MS,Applied Mathematics,文理学院,https://math.ufl.edu/graduate-studies-in-mathematics/admission-to-the-mathematics-graduate-program/,https://math.ufl.edu/graduate-studies-in-mathematics/,,所有URL内容获取失败,0,0,
"University of California, Davis",MS,Applied Mathematics,文学与科学学院,https://www.math.ucdavis.edu/grad/apply,https://appliedmath.ucdavis.edu/graduate,,所有URL内容获取失败,0,0,
"University of California, Davis",PHD,Applied Mathematics,文学与科学学院,https://www.math.ucdavis.edu/grad/apply,https://appliedmath.ucdavis.edu/graduate,,所有URL内容获取失败,0,0,
"University of California, Davis",MA,Mathematics,文学与科学学院,https://www.math.ucdavis.edu/grad/apply,https://www.math.ucdavis.edu/grad/gpc,,所有URL内容获取失败,0,0,
"University of California, Davis",PHD,Mathematics,文学与科学学院,https://www.math.ucdavis.edu/grad/apply,https://www.math.ucdavis.edu/grad/gpc,,单一URL验证失败 (置信度: 53),1,0,
"University of California, San Diego",Ph.D,"Computational Science, Mathematics and Engineering",物理科学部,https://csme.ucsd.edu/admission/index.html,https://csme.ucsd.edu/csme-phd/index.html,https://csme.ucsd.edu/csme-phd/index.html,单一URL验证通过 (置信度: 215),1,215,MATH 174; MAE 290A; CSE 100; MATH 275; MAE 290B
"University of California, San Diego",Ph.D,Ph.D. in Mathematics with a Specialization in Computational Science,物理科学部,https://math.ucsd.edu/students/graduate/how-to-apply,https://math.ucsd.edu/students/graduate/phd-mathematics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEg9uMPOJ-wYr-s4k7euHaUm5CnZ0r5JuWQiIlnLy5ZIM8sV9KpkbBheAaLUvgVtVHLdxqnYe-Z9C5UeO4Wkv3OAeVJG3GAWpl6ztB1cgsaB-HeWx_vM85OeaBivIxlc1w5fkKW,"规则选择完成 (置信度: 215; 发现15个课程编号; 学科: math_stat, engineering, cs_data, bio_med)",2,215,MATH 174; MAE 290A; CSE 100; MATH 275; MAE 290B
"University of California, San Diego",Ph.D,Pure Mathematics,物理科学部,https://math.ucsd.edu/students/graduate/how-to-apply,https://math.ucsd.edu/students/graduate/phd-mathematics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFuyZ53HD_J4NQBuvGyLyWPWjadSWFT7a4cjAlzNzUlHcwsg07kXC_ijdLhUhl7E2LJQYCmjNIsXBu6oCC0Zhs92In8ysohGZbs0jSD3kwD8CThojf-RZ7YOcxLDBkHu4HqtSuzSylx,"规则选择完成 (置信度: 340; 发现15个课程编号; 学科: math_stat, engineering, cs_data, bio_med)",2,340,MATH 500; MATH 299; MATH 295; MATH 202A; MATH 210A
"University of California, San Diego",Ph.D,Applied Mathematics,物理科学部,https://math.ucsd.edu/students/graduate/how-to-apply,https://math.ucsd.edu/students/graduate/phd-mathematics,https://www.ucsd.edu/catalog/curric/MATH-gr.html,"规则选择完成 (置信度: 340; 发现15个课程编号; 学科: math_stat, engineering, cs_data, bio_med)",2,340,MATH 500; MATH 299; MATH 295; MATH 202A; MATH 210A
"University of California, San Diego",MA,M.A. in Applied Mathematics,物理科学部,https://math.ucsd.edu/students/graduate/how-to-apply,https://math.ucsd.edu/students/graduate/ma-applied-mathematics,https://math.ucsd.edu/students/graduate/ma-applied-mathematics,单一URL验证通过 (置信度: 118),1,118,MATH 500; MATH 202A; MATH 210A; MATH 261A; MATH 264A
"University of California, San Diego",MA,M.A. in Pure Mathematics,物理科学部,https://math.ucsd.edu/students/graduate/how-to-apply,https://math.ucsd.edu/students/graduate/ma-pure-mathematics,https://math.ucsd.edu/students/graduate/ma-pure-mathematics,单一URL验证通过 (置信度: 153),1,153,MATH 500; MATH 299; MATH 295; MATH 220A; MATH 240A
University of Southern California,M.A.,Applied Mathematics,文理学院,https://dornsife.usc.edu/mathematics/admissions/,https://dornsife.usc.edu/mathematics/degree-requirements/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGuktJNstfydSAltWe8tzjc4LS6DNNe4ZOW67QnRkeRJvd-2OjGEkbthZxIqpv72k_zMQKpZFvEWk31GqPqLGvkPm485GEROiHMvsQPyBolxbDeYy-Oc9tQ32mNNnEM2ONudxHNq3OxJaE5untl8nleoxqsx4Ksi0K0dLrPMH9lrMmNM7DXCbFtBQ==,规则选择完成 (置信度: 165),3,165,
University of Southern California,M.S.,Applied Mathematics,文理学院,https://dornsife.usc.edu/mathematics/admissions/,https://dornsife.usc.edu/mathematics/degree-requirements/,https://catalogue.usc.edu/preview_program.php?catoid=18&poid=20623,规则选择完成 (置信度: 75),3,75,
University of Southern California,M.A.,Mathematics,文理学院,https://dornsife.usc.edu/mathematics/admissions/,https://dornsife.usc.edu/mathematics/degree-requirements/,,所有URL内容获取失败,0,0,
University of Southern California,M.A.,Applied Mathematics,文理学院,https://dornsife.usc.edu/mathematics/admissions/,https://dornsife.usc.edu/mathematics/degree-requirements/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE9wx9MJyrLMgVjxe4_x_op_uFF49fvTS9cSn3boikOUQ3d5HNmfHhZHI6roPW7XCsGS8-bhIZUMkb8D-AUKFXatTDagMQRo15vbc560_izSLb9y8vM8INQIp-a1vWtzQNbCmrRWhwC2FF1X4D82AngWDYQbFh7g3ybJuA73sPyVQDUD00Pegm6zw==,单一URL验证通过 (置信度: 165),1,165,
University of Southern California,M.S.,Applied Mathematics,文理学院,https://dornsife.usc.edu/mathematics/admissions/,https://dornsife.usc.edu/mathematics/degree-requirements/,https://catalogue.usc.edu/preview_program.php?catoid=18&poid=20377,规则选择完成 (置信度: 75),2,75,
University of Southern California,M.A.,Mathematics,文理学院,https://dornsife.usc.edu/mathematics/admissions/,https://dornsife.usc.edu/mathematics/degree-requirements/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHVOpw0SrlsLWi_GiwiGuWnEv0mlgsEq14D6z6wSslaaBaymKPfQ8KozoJcAPtUgwXJMLLJi1xItaivOm1UVdnrGbd25fCqse7vV30BBGftK-wx_-I5n0AeWLmZDCChqho7VAUOwQ1RT1lkib234aLuAnvIGBef9FGcLbs=,规则选择完成 (置信度: 165),2,165,
University of Southern California,PhD,Applied Mathematics,文理学院,https://dornsife.usc.edu/mathematics/admissions/,https://dornsife.usc.edu/mathematics/degree-requirements/,,所有URL内容获取失败,0,0,
University of Southern California,PhD,Mathematics,文理学院,https://dornsife.usc.edu/mathematics/admissions/,https://dornsife.usc.edu/mathematics/degree-requirements/,,单一URL验证失败 (置信度: 10),1,0,
"University of Texas, Austin",PHD,Mathematics,自然科学学院,https://www.ma.utexas.edu/academics/graduate/admissions,https://www.ma.utexas.edu/academics/graduate/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHMhaEtITk2IC8npANkQtVQ3k6IUlwLg6dqTCjFQB5qRBKcdW1Ux7zl2f9d3AXdz1VFYI_0MiwmeYvWlRFeNFmFgrVU6hW-WAcPcmruVTvQEZeIXZ8bQpBGOMiuzuUsmHNOq5Cmx0U27NbRQ5OYIqe-wwZ5_KFYUJsHX4eVb4dRa12wwae4SVV4RyNySXreua_6P3S_O4fzmrvSdPpnJDs=,单一URL验证通过 (置信度: 163),1,163,
"University of Texas, Austin",MA,Mathematics- Actuarial program,自然科学学院,https://www.ma.utexas.edu/academics/graduate/admissions,https://www.ma.utexas.edu/academics/graduate/,,单一URL验证失败 (置信度: 20),1,0,
"University of Texas, Austin",MSCSEM,"Computational Science, Engineering, and Mathematics",计算工程与科学研究所,https://www.oden.utexas.edu/academics/prospective-students/how-to-apply/,https://www.oden.utexas.edu/academics/masters-program/,https://www.oden.utexas.edu/academics/masters-program/,单一URL验证通过 (置信度: 116),1,116,
"University of Texas, Austin",Ph.D.,"Computational Science, Engineering, and Mathematics",计算工程与科学研究所,https://www.oden.utexas.edu/academics/prospective-students/how-to-apply/,https://www.oden.utexas.edu/academics/phd-program/,https://www.oden.utexas.edu/academics/phd-program/,单一URL验证通过 (置信度: 209),1,209,CSE 386C; CSE 386D; CSE 386M; CSE 386L; CSE 383C
"University of California, Irvine",MS,Mathematics M.S.,物理科学学院,https://www.math.uci.edu/admission,https://www.math.uci.edu/graduate,,所有URL内容获取失败,0,0,
"University of California, Irvine",Ph.D.,Mathematics Ph.D.,物理科学学院,https://www.math.uci.edu/admission,https://www.math.uci.edu/graduate,,所有URL内容获取失败,0,0,
"University of California, Irvine",Ph.D.,Logic & Philosophy of Science Ph.D.,社会科学学院,https://www.lps.uci.edu/grad/admissions.php,https://www.lps.uci.edu/grad/overview.php,,所有URL内容获取失败,0,0,
Georgia Institute of Technology,Ph.D,"Algorithms, Combinatrics, and Optimization",计算机学院,https://aco.gatech.edu/admissions/admission-aco-program,https://aco.gatech.edu/,,所有URL内容获取失败,0,0,
Georgia Institute of Technology,M.S.,Mathematics,科学学院,https://grad.gatech.edu/degree-programs/mathematics,https://math.gatech.edu/graduate/graduate-programs,,所有URL内容获取失败,0,0,
Georgia Institute of Technology,Ph.D,Mathematics,科学学院,https://grad.gatech.edu/degree-programs/mathematics,https://math.gatech.edu/graduate/graduate-programs,https://math.gatech.edu/graduate/phd-mathematics,单一URL验证通过 (置信度: 153),1,153,MATH 8900; PDE 6643
"University of California, Santa Barbara",MA,Applied Mathematics  ,文理学院,https://www.graddiv.ucsb.edu/graduate-programs/departments/applied-mathematics,https://www.math.ucsb.edu/graduate/masters,,所有URL内容获取失败,0,0,
"University of California, Santa Barbara",MA,Mathematics  ,文理学院,https://www.graddiv.ucsb.edu/graduate-programs/departments/mathematics,https://www.math.ucsb.edu/graduate/masters,,所有URL内容获取失败,0,0,
"University of California, Santa Barbara",MA/PhD,Mathematics  ,文理学院,https://www.graddiv.ucsb.edu/graduate-programs/departments/mathematics,https://www.math.ucsb.edu/graduate/phd,,所有URL内容获取失败,0,0,
"University of California, Santa Barbara",PHD,Mathematics  ,文理学院,https://www.graddiv.ucsb.edu/graduate-programs/departments/mathematics,https://www.math.ucsb.edu/graduate/phd,,所有URL内容获取失败,0,0,
New York University,MS,Mathematics,文理研究生院,https://gsas.nyu.edu/admissions/arc/programs/mathematics.html,https://math.nyu.edu/dynamic/graduate/ms-gsas/ms-mathematics/,https://bulletins.nyu.edu/graduate/arts-science/programs/mathematics-ms,规则选择完成 (置信度: 135),2,135,
New York University,MS,Mathematics,文理研究生院,https://gsas.nyu.edu/admissions/arc/programs/mathematics.html,https://math.nyu.edu/dynamic/graduate/ms-gsas/ms-mathematics/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE_D8iEDeLW7i52gxLjh_D94yvCnloYPAarWV245ZDjHQUK460Lk-olCquc7qdFX_7v6Nfm57cSdfylq6z4s1a_f8lFhYlkWiX_1_P9DUO5nnHTnDy6o3iYo2oSedMenESXqPH74IVROnnBS6z_nCYRlEc9VUHq0iyjsRjWqNYtyaeQKg==,规则选择完成 (置信度: 135),3,135,
New York University,MS,Mathematics,文理研究生院,https://gsas.nyu.edu/admissions/arc/programs/mathematics.html,https://math.nyu.edu/dynamic/graduate/ms-gsas/ms-mathematics/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEfO8Mws4IQ8Wc6hw-Rk1BxjWrELXXviY3N_2RvKRiRXgDAvBDxTZSF6URQw_x950p4_43_-_z8jKYib187ragALPutGfoAgeZi-mTgCo2DG8xzEQnubtqpye2M8Uv1BLKX72a1KJu3CpSRW2CZory17VflFrEvkneEXSbsLfbAaXVqTw==,规则选择完成 (置信度: 135),3,135,
New York University,Ph.D,Mathematics,文理研究生院,https://gsas.nyu.edu/admissions/arc/programs/mathematics.html,https://math.nyu.edu/dynamic/graduate/phd-mathematics/overview/,https://math.nyu.edu/dynamic/graduate/phd-mathematics/overview/,单一URL验证通过 (置信度: 84),1,84,
New York University,Ph.D,Mathematics-Atmosphere Ocean Science,文理研究生院,https://gsas.nyu.edu/admissions/arc/programs/mathematics.html,https://caos.cims.nyu.edu/dynamic/phd-program/overview/,https://caos.cims.nyu.edu/dynamic/phd-program/degree-requirements/,单一URL验证通过 (置信度: 160),1,160,
New York University,MS,Mathematics,工程学院,https://engineering.nyu.edu/admissions/graduate/apply/requirements,https://engineering.nyu.edu/academics/programs/mathematics-ms,,所有URL内容获取失败,0,0,
"University of Wisconsin, Madison",MA,Mathematics,文理学院,https://guide.wisc.edu/graduate/mathematics/mathematics-ma/mathematics-foundations-advanced-studies-ma/#admissionstext,https://math.wisc.edu/graduate/master-of-arts-foundation-of-studies/,https://guide.wisc.edu/graduate/mathematics/mathematics-ma/mathematics-foundations-advanced-studies-ma/#admissionstext,单一URL验证通过 (置信度: 265),1,265,MATH 522; MATH 542; MATH 698; MATH 790; MATH 521
"University of Wisconsin, Madison",MA,Mathematics,文理学院,https://guide.wisc.edu/graduate/mathematics/mathematics-ma/mathematics-foundations-advanced-studies-ma/#admissionstext,https://math.wisc.edu/graduate/master-of-arts-foundation-of-studies/,https://guide.wisc.edu/graduate/mathematics/mathematics-ma/mathematics-foundations-advanced-studies-ma/#admissionstext,单一URL验证通过 (置信度: 265),1,265,MATH 522; MATH 542; MATH 698; MATH 790; MATH 521
"University of Wisconsin, Madison",PHD,Mathematics,文理学院,https://guide.wisc.edu/graduate/mathematics/mathematics-phd/#admissionstext,https://math.wisc.edu/graduate/phd-program/,https://guide.wisc.edu/graduate/mathematics/mathematics-phd/#admissionstext,单一URL验证通过 (置信度: 250),1,250,MATH 521; MATH 522; MATH 541; MATH 542; MATH 341
"University of Illinois, Urbana-Champaign",PHD,Mathematics,文理学院,https://math.illinois.edu/admissions/graduate-admissions/apply-phd-program,https://math.illinois.edu/academics/graduate-program-mathematics,,所有URL内容获取失败,0,0,
"University of Illinois, Urbana-Champaign",PHD,Mathematics:Actuarial Science & Risk Analytics ,文理学院,https://math.illinois.edu/admissions/graduate-admissions/apply-phd-program,https://math.illinois.edu/academics/graduate-program-mathematics,,无有效URL,0,0,
"University of Illinois, Urbana-Champaign",MMS,Master's of Mathematical Sciences ,文理学院,https://math.illinois.edu/admissions/graduate-admissions/apply-ms-programs,https://math.illinois.edu/academics/graduate-program-mathematics,,所有URL内容获取失败,0,0,
"University of Illinois, Urbana-Champaign",MS,"Applied Mathematics, MS",文理学院,https://math.illinois.edu/admissions/graduate-admissions/apply-ms-programs,https://math.illinois.edu/academics/graduate-program-mathematics,,所有URL内容获取失败,0,0,
Boston College,Ph.D.,Mathematics,文理学院,https://www.bc.edu/content/bc-web/schools/morrissey/graduate/admission.html#requirements,https://www.bc.edu/content/bc-web/schools/morrissey/departments/math/graduate.html,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFfN2DuMSYdoMCUV9A8iqzbXQhiKMs66KjBH4eJpwHnVrsc-l-g525xFZDD4--UJXE30KBoAjS2qdD6K-DQATcgwIkWPa9gpqYB62Rh9JdLNG_mxtmC8jAaASr0D2wso4Nqenmz6NLDJnMN_UtK7iO5KnEYWW0UtxqsMTH4PySRvo9D3eDhKzqJpP4ZlgUZcCtp6zyGDXgI0QAtmqEVkj8D4_U=,规则选择完成 (置信度: 131),3,131,
University of Washington,MS,Applied Mathematics (MS),文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-AMATH-00-25,https://amath.washington.edu/masters-programs,,所有URL内容获取失败,0,0,
University of Washington,MS,Master of Science in Applied and Computational Mathematics,文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-AMATH-15-25,https://amath.washington.edu/masters-programs,,所有URL内容获取失败,0,0,
University of Washington,PHD,Applied Mathematics (PhD),文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-AMATH-00-41,https://amath.washington.edu/phd-program,,所有URL内容获取失败,0,0,
University of Washington,PHD,"Ph.D., Applied Mathematics: Advanced Data Science",文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-AMATH-00-41,https://amath.washington.edu/phd-program,,所有URL内容获取失败,0,0,
University of Washington,MA,Mathematics (MA) ,文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-MATH-00-25,https://math.washington.edu/graduate-program,,所有URL内容获取失败,0,0,
University of Washington,MS,Mathematics (MS) ,文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-MATH-00-25,https://math.washington.edu/graduate-program,,所有URL内容获取失败,0,0,
University of Washington,PHD,Mathematics (PhD) ,文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-MATH-00-30,https://math.washington.edu/graduate-program,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFk5K6SdWeFmWvey83fdheHxHruWEVfuW71kXh7Qc8nbqbVp1QRMsuM_rAOU8PaNt6lHDpNciQL8aG5RwBkFp6OCeVOVO1XqDr3gPE_BF3XaM2UD1PmRitrcQ8qYeaRJ0hhWpMgWBMS5-dRHnXy,单一URL验证通过 (置信度: 116),1,116,MATH 504; MATH 505; MATH 506; MATH 524; MATH 525
University of Washington,PHD,Mathematics (PhD) —Data Science Option,文理学院,https://apply.grad.uw.edu/portal/prog_detail_find_a_program?progid=0-C-MATH-00-30,https://math.washington.edu/graduate-program,https://math.washington.edu/phd-advanced-data-science-option,单一URL验证通过 (置信度: 58),1,58,STAT 509; STAT 512; STAT 513; CSE 546; STAT 535
"Rutgers University, New Brunswick",MS,Mathematics,文理学院,https://grad.admissions.rutgers.edu/GraduateProgram/Detail.aspx?id=a501U0000004gG0QAI,https://www.math.rutgers.edu/academics/graduate-program/program-description,,所有URL内容获取失败,0,0,
"Rutgers University, New Brunswick",MS,Mathematics,文理学院,https://grad.admissions.rutgers.edu/GraduateProgram/Detail.aspx?id=a501U0000004gG0QAI,https://www.math.rutgers.edu/academics/graduate-program/program-description,https://www.math.rutgers.edu/academics/graduate-program/program-requirements,单一URL验证通过 (置信度: 375),1,375,ISBN 978
"Rutgers University, New Brunswick",PHD,Mathematics,文理学院,https://grad.admissions.rutgers.edu/GraduateProgram/Detail.aspx?id=a501U0000004gFfQAI,https://www.math.rutgers.edu/academics/graduate-program/program-description,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHhnNNX9myDsNRCst06ts5H5agssd6PCUO67SMo1gY9DO7XhPegfnJxANoGrksOKVJpdxipu7PFHkcxa90TTXGznPwyXy84mA8NN398VBasKd8COmok6GctEPRArXjpz1uiV6mem86YmAeBGrpdmU-djsCSRvC0IpMNUAW3U6fESf5YyFUG9VE8uhgXt-RoQBeK_6ijc9RJeWzfkK_pi1Kw3vUsRETzJ9NIl2nncwFXyhJtxtYpwsT9ysaL6ZI=,单一URL验证通过 (置信度: 302),1,302,
Tufts University,MS,Mathematics,文理学院,https://asegrad.tufts.edu/program/mathematics-masters,https://math.tufts.edu/academics/graduate-programs/ms-mathematics,https://math.tufts.edu/academics/graduate-programs/ms-mathematics,单一URL验证通过 (置信度: 200),1,200,
Tufts University,PHD,Mathematics,文理学院,https://asegrad.tufts.edu/program/mathematics-doctorate,https://math.tufts.edu/academics/graduate-programs/phd-mathematics,,无有效URL,0,0,
Boston University,MA,mathematics,艺术与科学学院,https://www.bu.edu/math/ma-in-mathematics/,https://www.bu.edu/math/graduate/graduate-degree-programs/,,单一URL验证失败 (置信度: 18),1,0,
Boston University,Ph.D,mathematics,艺术与科学学院,https://www.bu.edu/math/phd-in-mathematics/,https://www.bu.edu/math/graduate/graduate-degree-programs/,https://www.bu.edu/math/phd-in-mathematics/,单一URL验证通过 (置信度: 83),1,83,
"Ohio State University, Columbus",PHD,Mathematics,文理学院,https://gpadmissions.osu.edu/programs/program.aspx?prog=0129#&&tab=apply,https://math.osu.edu/grad/future/phd,,单一URL验证失败 (置信度: 41),1,0,
"Purdue University, West Lafayette",MS,Mathematics,理学院,https://www.purdue.edu/academics/ogsps/prospective/gradrequirements/westlafayette/math.html,https://www.math.purdue.edu/academic/grad/index.html,https://catalog.purdue.edu/preview_program.php?catoid=15&poid=16462,规则选择完成 (置信度: 200; 发现1个课程编号),2,200,HELP 2022
"Purdue University, West Lafayette",PHD,Mathematics,理学院,https://www.purdue.edu/academics/ogsps/prospective/gradrequirements/westlafayette/math.html,https://www.math.purdue.edu/academic/grad/index.html,,无URL达到课程页面标准，最高置信度: 20,2,0,
"Purdue University, West Lafayette",PHD,Mathematical and Computational Psychology,健康与人文科学学院,https://www.purdue.edu/academics/ogsps/prospective/gradrequirements/westlafayette/mcps.html,https://hhs.purdue.edu/graduate-programs/mathematical-and-computational-psychology/,,所有URL内容获取失败,0,0,
"University of Maryland, College Park",MS,Applied Mathematics,计算机、数学与自然科学学院,https://gradschool.umd.edu/computermathematicalnatural-sciences/amsc,https://amsc.umd.edu/academics/program-concentrations.html,,所有URL内容获取失败,0,0,
"University of Maryland, College Park",PhD,Applied Mathematics,计算机、数学与自然科学学院,https://gradschool.umd.edu/computermathematicalnatural-sciences/amsc,https://amsc.umd.edu/academics/program-concentrations.html,,所有URL内容获取失败,0,0,
"University of Maryland, College Park",PhD,Mathematics,计算机、数学与自然科学学院,https://gradschool.umd.edu/computermathematicalnatural-sciences/math,https://www-math.umd.edu/graduate/prospective-students/general-information.html,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGAtgZdiuyuOjoVq3GfAx_2-zvrN7kNasnRC5X5YXJcMSjBCvGM1XVknehrcCtrneuYuk-VqAStuNOZoB0uY4cemOD-iBK6BuMvRC964gHe6ZPCgW9mvNQdjScBxqdaujyDNrceS9UUuiel7Ru0ryTqrVYMRWieJVwUfNeahW5iGBKrscOmGO3goDD0wFOM,规则选择完成 (置信度: 100; 发现1个课程编号; 学科: math_stat),2,100,MATH 899
"Texas A&M University, College Station",Ph.D, Mathematics,文理学院,https://www.math.tamu.edu/graduate/phd/appinfo-phd.html,https://www.math.tamu.edu/graduate/,,所有URL内容获取失败,0,0,
"Texas A&M University, College Station",Ph.D, Mathematics,文理学院,https://www.math.tamu.edu/graduate/phd/appinfo-phd.html,https://www.math.tamu.edu/graduate/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHk4GbU8TCuE6OMUsYhRRoth8KWqPaOWWlXW8B14fIU_vjQ3DP3qGG1VWw6AF3nmQ9P7y92rWl_fvnPAYyuQ0zXQkHMXFdWlXKJcv2_jJuIgM_FH2TGsjD8L_p2uNcWqsqVjVAJQrEyIjaIEO3VJETfnHCPg3IFo586VmFKgfJjcSRmp5qByV-fvbWEFOgzoo9bBFx8gM3zmRqSSqOnGNAOBA==,单一URL验证通过 (置信度: 330),1,330,
"Texas A&M University, College Station",MS, Mathematics：Teaching track,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,,所有URL内容获取失败,0,0,
"Texas A&M University, College Station",MS, Mathematics：Teaching track,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,,所有URL内容获取失败,0,0,
"Texas A&M University, College Station",MS, Mathematics,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,,所有URL内容获取失败,0,0,
"Texas A&M University, College Station",MS,Computational Math,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHojtafilF0LdMDupT0FJ7Uo_7cuOksSDU1e5xtAgYctzQfTBIXVL-2Yqs6wbc5JN0MKCUWvyZM6XAnUqRpm-yNwX1kPHKzhTUOBW7dh-mJFnyLdWs3v58oU1ZYM8f5PViEMsModKyteWXbObUaTHsp6udz66uCuKhiqEDjg8Eb78qlW6bEUD_hfsfh1yHIe8koDaZWu-X0w1bgfWaBL9A=,规则选择完成 (置信度: 175; 发现15个课程编号; 学科: math_stat),2,175,MATH 691; MATH 609; MATH 610; MATH 647; MATH 639
"Texas A&M University, College Station",MS,Industrial Math,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,,所有URL内容获取失败,0,0,
"Texas A&M University, College Station",MS,Math Biology,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHj6lkAW0fe8YMt8jBqIJCg-Fmp8wl19F5q9yo7g5mbm2iw7Zk79jAyGdikgkThJFF757M4lP9p7HJLcySb0PMwNyiqXDI7PTGswQLKCuic35nvhVPkB57UKVakMfoK0MtIIgotGRyyHe_HB0IgX5vStJILmCOQbWriVpZoQgdOchyDfmLR8ueCWgyXWo9o67fAuz2tkyMyFUk=,单一URL验证通过 (置信度: 145),1,145,MATH 611; MATH 647; STAT 610; MATH 603; MATH 604
"Texas A&M University, College Station",MS, Mathematics,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFkaR2K2iXeVdHM5e_DZCKu3PDca2F7IVDEaf5RbJZrznNdnRjnKFyEfAu_jf9PpHnfwrnMd5fR51-RTfvih082m23WnENkzKE8t8qwJQbGHD0vb0uhnbhgf26hVBbMPWo-YGDESvpJ4papxkKc8MrFixikGpiMEOFH_hogu2sKK22L6-Z9D_MWDdnnFA49f0-ughjBqtt84z72U9YUifqScw==,单一URL验证通过 (置信度: 380),1,380,SOPH 680
"Texas A&M University, College Station",MS,Computational Math,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,,所有URL内容获取失败,0,0,
"Texas A&M University, College Station",MS,Industrial Math,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,,所有URL内容获取失败,0,0,
"Texas A&M University, College Station",MS,Math Biology,文理学院,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,,所有URL内容获取失败,0,0,
Virginia Tech,PHD,Mathematics,理学院,https://math.vt.edu/grad-math/grad-app-guidelines.html,https://math.vt.edu/grad-math.html,,单一URL验证失败 (置信度: 10),1,0,
Virginia Tech,MS,Mathematics ,理学院,https://math.vt.edu/grad-math/grad-app-guidelines.html,https://math.vt.edu/grad-math.html,,单一URL验证失败 (置信度: 10),1,0,
Lehigh University,Ph.D,Mathematics,文理学院,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQELMbRKu9ZshhWEedOlzMj3uyeLtP69iK6joGEUWlEnPkXHKf893X23BsQmTvn9u0U6S3akW2_nvLW2RsV8MbJ7P_DoSUOfs6OCv2exop__V_Mr2rALnY9FZ2kPjtJr9aoG1J3KyKxqs9_Tl5IjHQ5JDo8rbiPytuv2IKp2T_yxLg9bPEYhE6a_UKTJ7nCp,单一URL验证通过 (置信度: 255),1,255,MATH 021; MATH 022; MATH 031; MATH 032; MATH 051
Lehigh University,MS,Mathematics,文理学院,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH_QKxneU9SizvcA7sBcB72h07lX5_g_RXoOLq6e2HVAWRI8-bikAbwUviMrRa_dWe3tB3Ab5-8gXpvvEn8web0bUFuEw6ZUO_p-xHaRRTKptPlDALDZW9uysMvJALZfGzdWUtUpeBBa_FoEyte9yiCDxBI0TaD6gl11IW6-JLas6tDlkLtMfmSO2D5IB0=,单一URL验证通过 (置信度: 255),1,255,MATH 021; MATH 022; MATH 031; MATH 032; MATH 051
